0.30627,0.620615,0.587885,0.601275,0.575935,0.429022,0.590083,0.620411,0.292659,0.285767,0.781025,0.758631,0.31059,0.278222,0.571017,0.613978,0.488408,0.437769,0.396454,0.382715,0.520392,0.678686,0.647464,0.548331,0.417516,0.320179,0.303639,0.592401,0.519901,0.288514,0.321536,0.73156,0.45684,0.37607,0.349107,0.4895,0.625346,0.638015,0.707484,0.536354,0.569954,0.552735,0.283839,0.320303,0.313218,0.55983,0.768866,0.55537,0.618451,0.546384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.327288,0.595266,0.550398,0.546945,0.522536,0.425371,0.514283,0.532212,0.328882,0.292683,0.739691,0.722595,0.332982,0.296956,0.515295,0.554422,0.484073,0.431018,0.392246,0.397914,0.478538,0.596304,0.648975,0.642174,0.509289,0.393046,0.317965,0.551108,0.471572,0.308292,0.326052,0.702512,0.459828,0.391362,0.350555,0.4516,0.553319,0.599486,0.664574,0.479016,0.513095,0.521981,0.306283,0.332359,0.321011,0.539929,0.739366,0.515282,0.564093,0.501042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.393214,0.391862,0.398662,0.434046,0.421299,0.390589,0.51814,0.555015,0.398108,0.350902,0.425516,0.426282,0.398286,0.362341,0.436209,0.442484,0.471846,0.504163,0.480137,0.424658,0.450265,0.658823,0.741371,0.756409,0.602215,0.488086,0.381143,0.424712,0.439218,0.374068,0.360693,0.399866,0.492576,0.453481,0.439208,0.426939,0.549736,0.67748,0.415151,0.425705,0.443864,0.449904,0.374691,0.38321,0.364207,0.388187,0.399442,0.401673,0.448474,0.443235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.509075,0.36487,0.342257,0.411423,0.400409,0.3042,0.387404,0.415912,0.460802,0.344827,0.361969,0.357197,0.495914,0.42572,0.403711,0.419693,0.452108,0.519128,0.503043,0.543085,0.28164,0.46928,0.531786,0.564501,0.655275,0.653933,0.421213,0.355328,0.386174,0.443882,0.363279,0.355867,0.49331,0.531041,0.4373,0.283377,0.414033,0.476214,0.365212,0.394262,0.419029,0.424733,0.49921,0.393272,0.370186,0.37271,0.340837,0.343483,0.426022,0.420712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.31513,0.724743,0.672949,0.599487,0.570208,0.565815,0.483486,0.460008,0.275871,0.421393,0.778118,0.760669,0.302249,0.313554,0.589294,0.624881,0.44207,0.380208,0.343782,0.338269,0.648643,0.469557,0.472485,0.414807,0.341443,0.287857,0.34885,0.667122,0.583788,0.320731,0.520863,0.76369,0.405308,0.329668,0.349514,0.618169,0.545519,0.448005,0.753754,0.538278,0.567097,0.512403,0.28619,0.46968,0.496599,0.690953,0.779797,0.646688,0.618781,0.519774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.552234,0.432509,0.368112,0.37909,0.36758,0.389089,0.33649,0.346639,0.726884,0.416138,0.384381,0.376186,0.760309,0.451029,0.377852,0.378276,0.435982,0.450363,0.432055,0.446292,0.357958,0.387391,0.434161,0.443691,0.481791,0.634002,0.437426,0.372051,0.380513,0.46959,0.491194,0.392423,0.437362,0.435688,0.46921,0.370927,0.377231,0.388541,0.40129,0.34818,0.3678,0.387203,0.66674,0.486477,0.481108,0.455796,0.373022,0.362978,0.392182,0.39641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.342583,0.735346,0.683332,0.526057,0.498835,0.578724,0.444721,0.418333,0.279891,0.492938,0.791452,0.783436,0.309201,0.382972,0.535052,0.548066,0.413932,0.353855,0.326663,0.329066,0.62697,0.43581,0.447774,0.39531,0.322038,0.28666,0.420444,0.667792,0.550034,0.385918,0.589673,0.776037,0.361787,0.316344,0.419679,0.611737,0.508208,0.420621,0.746893,0.459466,0.4868,0.472999,0.297525,0.543514,0.568966,0.707043,0.811464,0.647899,0.544078,0.467104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.511929,0.732583,0.626608,0.507899,0.479872,0.496815,0.392429,0.375457,0.290836,0.525021,0.777633,0.741859,0.380741,0.522759,0.50333,0.530405,0.385501,0.370861,0.346093,0.380036,0.500619,0.376439,0.385061,0.350887,0.358134,0.345723,0.529721,0.600361,0.498932,0.532235,0.591838,0.78196,0.375947,0.356075,0.431247,0.502517,0.445184,0.357002,0.739597,0.439475,0.471557,0.443449,0.420128,0.587585,0.584727,0.698382,0.785557,0.586843,0.527453,0.438695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.814002,0.502894,0.378164,0.356313,0.340684,0.450434,0.276265,0.25884,0.635755,0.525382,0.494232,0.426203,0.772431,0.710095,0.375775,0.368735,0.387101,0.42315,0.403975,0.433908,0.35788,0.269214,0.326889,0.356047,0.406084,0.556312,0.667386,0.36956,0.372352,0.735772,0.50592,0.511105,0.418831,0.418328,0.499016,0.372806,0.327864,0.274139,0.508602,0.335256,0.354903,0.347184,0.793358,0.582559,0.522108,0.490941,0.442187,0.371459,0.373057,0.357633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.64902,0.636916,0.548463,0.389519,0.372484,0.554048,0.368098,0.342165,0.474902,0.737445,0.512071,0.488505,0.585966,0.689061,0.426024,0.404304,0.380771,0.384059,0.368866,0.359129,0.549977,0.350673,0.361737,0.321436,0.2658,0.351162,0.690326,0.537269,0.503672,0.695471,0.825032,0.546893,0.371581,0.356701,0.444364,0.556902,0.430326,0.332955,0.558449,0.365897,0.37788,0.361383,0.594312,0.811007,0.816986,0.670457,0.502277,0.544567,0.405587,0.382639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
